pipeline	sample	filter	variant_caller	region	region2	variant_class	TP	FP	FN	RECALL	PRECISION	F1
maketube	SV6_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	0	35	90	0.0	0.0	0.0
maketube	SV6_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV6_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	715	315	25	0.9662162162162162	0.6941747572815534	0.8301954867488848
maketube	SV7_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	57	39	30	0.6551724137931034	0.59375	0.6244612068965517
maketube	SV7_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	686	0	54	0.927027027027027	1.0	0.9635135135135136
maketube	SV7_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	54	35	33	0.6206896551724138	0.6067415730337079	0.6137156141030609
maketube	SV7_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	715	43	25	0.9662162162162162	0.9432717678100264	0.9547439920131213
maketube	SV7_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	57	39	30	0.6551724137931034	0.59375	0.6244612068965517
maketube	SV7_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	714	29	26	0.9648648648648649	0.9609690444145357	0.9629169546397003
maketube	SV7_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	57	49	30	0.6551724137931034	0.5377358490566038	0.5964541314248536
maketube	SV7_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	675	0	65	0.9121621621621622	1.0	0.9560810810810811
maketube	SV7_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	54	35	33	0.6206896551724138	0.6067415730337079	0.6137156141030609
maketube	SV7_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	714	315	27	0.9635627530364372	0.6938775510204082	0.8287201520284226
maketube	SV7_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	55	48	30	0.6470588235294118	0.5339805825242718	0.5905197030268419
maketube	SV7_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	1	0	NA	0.0	NA
maketube	SV7_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	687	0	54	0.9271255060728745	1.0	0.9635627530364372
maketube	SV7_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	53	37	32	0.6235294117647059	0.5888888888888889	0.6062091503267975
maketube	SV7_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	714	47	27	0.9635627530364372	0.938239159001314	0.9509009560188757
maketube	SV7_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	55	42	30	0.6470588235294118	0.5670103092783505	0.6070345664038812
maketube	SV7_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	712	28	29	0.9608636977058029	0.9621621621621622	0.9615129299339826
maketube	SV7_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	55	51	30	0.6470588235294118	0.5188679245283019	0.5829633740288569
maketube	SV7_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	674	0	67	0.9095816464237517	1.0	0.9547908232118758
maketube	SV7_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	53	34	32	0.6235294117647059	0.6091954022988506	0.6163624070317782
maketube	SV7_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV7_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	554	314	35	0.9405772495755518	0.6382488479262672	0.7894130487509095
maketube	SV8_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	40	29	17	0.7017543859649122	0.5797101449275363	0.6407322654462242
maketube	SV8_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	533	0	56	0.9049235993208828	1.0	0.9524617996604414
maketube	SV8_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	39	27	18	0.6842105263157895	0.5909090909090909	0.6375598086124402
maketube	SV8_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	556	44	33	0.9439728353140917	0.9266666666666666	0.9353197509903792
maketube	SV8_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	40	29	17	0.7017543859649122	0.5797101449275363	0.6407322654462242
maketube	SV8_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	554	48	35	0.9405772495755518	0.920265780730897	0.9304215151532245
maketube	SV8_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	40	43	17	0.7017543859649122	0.4819277108433735	0.5918410484041429
maketube	SV8_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	518	0	71	0.8794567062818336	1.0	0.9397283531409168
maketube	SV8_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	38	26	19	0.6666666666666666	0.59375	0.6302083333333333
maketube	SV8_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	0	993	572	0.0	0.0	0.0
maketube	SV8_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	0	41	68	0.0	0.0	0.0
maketube	SV8_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	1	0	NA	0.0	NA
maketube	SV8_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	0	678	572	0.0	0.0	0.0
maketube	SV8_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	0	41	68	0.0	0.0	0.0
maketube	SV8_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	0	748	572	0.0	0.0	0.0
maketube	SV8_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	0	41	68	0.0	0.0	0.0
maketube	SV8_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	0	736	572	0.0	0.0	0.0
maketube	SV8_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	0	41	68	0.0	0.0	0.0
maketube	SV8_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	0	667	572	0.0	0.0	0.0
maketube	SV8_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	0	41	68	0.0	0.0	0.0
maketube	SV8_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV8_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	RAW	freebayes	TOTAL	TOTAL	snp	527	284	28	0.9495495495495495	0.6498150431565968	0.7996822963530732
maketube	SV9_pop1_H10	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	RAW	freebayes	TOTAL	TOTAL	indel	57	40	29	0.6627906976744186	0.5876288659793815	0.6252097818269
maketube	SV9_pop1_H10	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	genotube	freebayes	TOTAL	TOTAL	snp	514	1	41	0.9261261261261261	0.9980582524271845	0.9620921892766553
maketube	SV9_pop1_H10	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	genotube	freebayes	TOTAL	TOTAL	indel	54	36	32	0.627906976744186	0.6	0.613953488372093
maketube	SV9_pop1_H10	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	snp	528	43	27	0.9513513513513514	0.9246935201401051	0.9380224357457283
maketube	SV9_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	indel	57	40	29	0.6627906976744186	0.5876288659793815	0.6252097818269
maketube	SV9_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	RAW	GATK	TOTAL	TOTAL	snp	527	41	28	0.9495495495495495	0.9278169014084507	0.9386832254790001
maketube	SV9_pop1_H10	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	RAW	GATK	TOTAL	TOTAL	indel	57	56	29	0.6627906976744186	0.504424778761062	0.5836077382177403
maketube	SV9_pop1_H10	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	snp	507	0	48	0.9135135135135135	1.0	0.9567567567567568
maketube	SV9_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	indel	53	35	33	0.6162790697674418	0.6022727272727273	0.6092758985200846
maketube	SV9_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H10	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	RAW	freebayes	TOTAL	TOTAL	snp	572	273	32	0.9470198675496688	0.676923076923077	0.8119714722363729
maketube	SV9_pop1_H1	RAW	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	RAW	freebayes	TOTAL	TOTAL	indel	54	36	24	0.6923076923076923	0.6	0.6461538461538461
maketube	SV9_pop1_H1	RAW	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	RAW	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	genotube	freebayes	TOTAL	TOTAL	snp	549	0	55	0.9089403973509934	1.0	0.9544701986754967
maketube	SV9_pop1_H1	genotube	freebayes	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	genotube	freebayes	TOTAL	TOTAL	indel	53	34	25	0.6794871794871795	0.6091954022988506	0.6443412908930151
maketube	SV9_pop1_H1	genotube	freebayes	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	genotube	freebayes	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	snp	574	50	30	0.9503311258278145	0.9198717948717948	0.9351014603498047
maketube	SV9_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	indel	54	36	24	0.6923076923076923	0.6	0.6461538461538461
maketube	SV9_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	TBprofiler	mpileup	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	RAW	GATK	TOTAL	TOTAL	snp	573	39	31	0.9486754966887417	0.9362745098039216	0.9424750032463316
maketube	SV9_pop1_H1	RAW	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	RAW	GATK	TOTAL	TOTAL	indel	54	56	24	0.6923076923076923	0.4909090909090909	0.5916083916083916
maketube	SV9_pop1_H1	RAW	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	RAW	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	snp	542	0	62	0.8973509933774835	1.0	0.9486754966887417
maketube	SV9_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	mnp	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	indel	53	36	25	0.6794871794871795	0.5955056179775281	0.6374963987323539
maketube	SV9_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	other	0	0	0	NA	NA	NA
maketube	SV9_pop1_H1	MTBseq	GATK	TOTAL	TOTAL	unknown	0	0	0	NA	NA	NA
